ITEM_NAME_000;Potion
ITEM_NAME_228_LC03;the<SPACE>
ITEM_NAME_228_LC04;a<SPACE>
ITEM_NAME_228_LC05;Coliseum tickets
ITEM_NAME_228_LC06;NOT USED
ITEM_NAME_228_LC07;NOT USED
ITEM_NAME_228_LC08;NOT USED
ITEM_NAME_228_LC09;NOT USED
ITEM_NAME_229;Coliseum Ticket
ITEM_NAME_229_LC01;Coliseum ticket
ITEM_NAME_229_LC02;NOT USED
ITEM_NAME_229_LC03;the<SPACE>
ITEM_NAME_229_LC04;a<SPACE>
ITEM_NAME_229_LC05;Coliseum tickets
ITEM_NAME_229_LC06;NOT USED
ITEM_NAME_229_LC07;NOT USED
ITEM_NAME_229_LC08;NOT USED
ITEM_NAME_229_LC09;NOT USED
ITEM_NAME_230;Coliseum Ticket
ITEM_NAME_230_LC01;Coliseum ticket
ITEM_NAME_230_LC02;NOT USED
ITEM_NAME_230_LC03;the<SPACE>
ITEM_NAME_230_LC04;a<SPACE>
ITEM_NAME_230_LC05;Coliseum tickets
ITEM_NAME_230_LC06;NOT USED
ITEM_NAME_230_LC07;NOT USED
ITEM_NAME_230_LC08;NOT USED
ITEM_NAME_230_LC09;NOT USED
ITEM_NAME_231;Coliseum Ticket
ITEM_NAME_231_LC01;Coliseum ticket
ITEM_NAME_231_LC02;NOT USED
ITEM_NAME_231_LC03;the<SPACE>
ITEM_NAME_231_LC04;a<SPACE>
ITEM_NAME_231_LC05;Coliseum tickets
ITEM_NAME_231_LC06;NOT USED
ITEM_NAME_231_LC07;NOT USED
ITEM_NAME_231_LC08;NOT USED
ITEM_NAME_231_LC09;NOT USED
ITEM_NAME_232;RESERVED 05
ITEM_NAME_232_LC01;NOT USED
ITEM_NAME_232_LC02;NOT USED
ITEM_NAME_232_LC03;NOT USED
ITEM_NAME_232_LC04;NOT USED
ITEM_NAME_232_LC05;NOT USED
ITEM_NAME_232_LC06;NOT USED
ITEM_NAME_232_LC07;NOT USED
ITEM_NAME_232_LC08;NOT USED
ITEM_NAME_232_LC09;NOT USED
ITEM_NAME_233;RESERVED 06
ITEM_NAME_233_LC01;NOT USED
ITEM_NAME_233_LC02;NOT USED
ITEM_NAME_233_LC03;NOT USED
ITEM_NAME_233_LC04;NOT USED
ITEM_NAME_233_LC05;NOT USED
ITEM_NAME_233_LC06;NOT USED
ITEM_NAME_233_LC07;NOT USED
ITEM_NAME_233_LC08;NOT USED
ITEM_NAME_233_LC09;NOT USED
ITEM_NAME_234;RESERVED 07
ITEM_NAME_234_LC01;NOT USED
ITEM_NAME_234_LC02;NOT USED
ITEM_NAME_234_LC03;NOT USED
ITEM_NAME_234_LC04;NOT USED
ITEM_NAME_234_LC05;NOT USED
ITEM_NAME_234_LC06;NOT USED
ITEM_NAME_234_LC07;NOT USED
ITEM_NAME_234_LC08;NOT USED
ITEM_NAME_234_LC09;NOT USED
ITEM_NAME_235;RESERVED 08
ITEM_NAME_235_LC01;NOT USED
ITEM_NAME_235_LC02;NOT USED
ITEM_NAME_235_LC03;NOT USED
ITEM_NAME_235_LC04;NOT USED
ITEM_NAME_235_LC05;NOT USED
ITEM_NAME_235_LC06;NOT USED
ITEM_NAME_235_LC07;NOT USED
ITEM_NAME_235_LC08;NOT USED
ITEM_NAME_235_LC09;NOT USED
ITEM_NAME_236;RESERVED 09
ITEM_NAME_236_LC01;NOT USED
ITEM_NAME_236_LC02;NOT USED
ITEM_NAME_236_LC03;NOT USED
ITEM_NAME_236_LC04;NOT USED
ITEM_NAME_236_LC05;NOT USED
ITEM_NAME_236_LC06;NOT USED
ITEM_NAME_236_LC07;NOT USED
ITEM_NAME_236_LC08;NOT USED
ITEM_NAME_236_LC09;NOT USED
ITEM_NAME_237;RESERVED 10
ITEM_NAME_237_LC01;NOT USED
ITEM_NAME_237_LC02;NOT USED
ITEM_NAME_237_LC03;NOT USED
ITEM_NAME_237_LC04;NOT USED
ITEM_NAME_237_LC05;NOT USED
ITEM_NAME_237_LC06;NOT USED
ITEM_NAME_237_LC07;NOT USED
ITEM_NAME_237_LC08;NOT USED
ITEM_NAME_237_LC09;NOT USED
ITEM_NAME_238;RESERVED 11
ITEM_NAME_238_LC01;NOT USED
ITEM_NAME_238_LC02;NOT USED
ITEM_NAME_238_LC03;NOT USED
ITEM_NAME_238_LC04;NOT USED
ITEM_NAME_238_LC05;NOT USED
ITEM_NAME_238_LC06;NOT USED
ITEM_NAME_238_LC07;NOT USED
ITEM_NAME_238_LC08;NOT USED
ITEM_NAME_238_LC09;NOT USED
ITEM_NAME_239;RESERVED 12
ITEM_NAME_239_LC01;NOT USED
ITEM_NAME_239_LC02;NOT USED
ITEM_NAME_239_LC03;NOT USED
ITEM_NAME_239_LC04;NOT USED
ITEM_NAME_239_LC05;NOT USED
ITEM_NAME_239_LC06;NOT USED
ITEM_NAME_239_LC07;NOT USED
ITEM_NAME_239_LC08;NOT USED
ITEM_NAME_239_LC09;NOT USED
ITEM_NAME_240;RESERVED 13
ITEM_NAME_240_LC01;NOT USED
ITEM_NAME_240_LC02;NOT USED
ITEM_NAME_240_LC03;NOT USED
ITEM_NAME_240_LC04;NOT USED
ITEM_NAME_240_LC05;NOT USED
ITEM_NAME_240_LC06;NOT USED
ITEM_NAME_240_LC07;NOT USED
ITEM_NAME_240_LC08;NOT USED
ITEM_NAME_240_LC09;NOT USED
ITEM_NAME_241;RESERVED 14
ITEM_NAME_241_LC01;NOT USED
ITEM_NAME_241_LC02;NOT USED
ITEM_NAME_241_LC03;NOT USED
ITEM_NAME_241_LC04;NOT USED
ITEM_NAME_241_LC05;NOT USED
ITEM_NAME_241_LC06;NOT USED
ITEM_NAME_241_LC07;NOT USED
ITEM_NAME_241_LC08;NOT USED
ITEM_NAME_241_LC09;NOT USED
ITEM_NAME_242;RESERVED 15
ITEM_NAME_242_LC01;NOT USED
ITEM_NAME_242_LC02;NOT USED
ITEM_NAME_242_LC03;NOT USED
ITEM_NAME_242_LC04;NOT USED
ITEM_NAME_242_LC05;NOT USED
ITEM_NAME_242_LC06;NOT USED
ITEM_NAME_242_LC07;NOT USED
ITEM_NAME_242_LC08;NOT USED
ITEM_NAME_242_LC09;NOT USED
ITEM_NAME_243;RESERVED 16
ITEM_NAME_243_LC01;NOT USED
ITEM_NAME_243_LC02;NOT USED
ITEM_NAME_243_LC03;NOT USED
ITEM_NAME_243_LC04;NOT USED
ITEM_NAME_243_LC05;NOT USED
ITEM_NAME_243_LC06;NOT USED
ITEM_NAME_243_LC07;NOT USED
ITEM_NAME_243_LC08;NOT USED
ITEM_NAME_243_LC09;NOT USED
ITEM_NAME_244;RESERVED 17
ITEM_NAME_244_LC01;NOT USED
ITEM_NAME_244_LC02;NOT USED
ITEM_NAME_244_LC03;NOT USED
ITEM_NAME_244_LC04;NOT USED
ITEM_NAME_244_LC05;NOT USED
ITEM_NAME_244_LC06;NOT USED
ITEM_NAME_244_LC07;NOT USED
ITEM_NAME_244_LC08;NOT USED
ITEM_NAME_244_LC09;NOT USED
ITEM_NAME_245;RESERVED 18
ITEM_NAME_245_LC01;NOT USED
ITEM_NAME_245_LC02;NOT USED
ITEM_NAME_245_LC03;NOT USED
ITEM_NAME_245_LC04;NOT USED
ITEM_NAME_245_LC05;NOT USED
ITEM_NAME_245_LC06;NOT USED
ITEM_NAME_245_LC07;NOT USED
ITEM_NAME_245_LC08;NOT USED
ITEM_NAME_245_LC09;NOT USED
ITEM_NAME_246;RESERVED 19
ITEM_NAME_246_LC01;NOT USED
ITEM_NAME_246_LC02;NOT USED
ITEM_NAME_246_LC03;NOT USED
ITEM_NAME_246_LC04;NOT USED
ITEM_NAME_246_LC05;NOT USED
ITEM_NAME_246_LC06;NOT USED
ITEM_NAME_246_LC07;NOT USED
ITEM_NAME_246_LC08;NOT USED
ITEM_NAME_246_LC09;NOT USED
ITEM_NAME_247;RESERVED 20
ITEM_NAME_247_LC01;NOT USED
ITEM_NAME_247_LC02;NOT USED
ITEM_NAME_247_LC03;NOT USED
ITEM_NAME_247_LC04;NOT USED
ITEM_NAME_247_LC05;NOT USED
ITEM_NAME_247_LC06;NOT USED
ITEM_NAME_247_LC07;NOT USED
ITEM_NAME_247_LC08;NOT USED
ITEM_NAME_247_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0000;Lusterleaf
ITEM_NAME_DESPELLSTONE_D0000_LC01;lusterleaf
ITEM_NAME_DESPELLSTONE_D0000_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0000_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0000_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0000_LC05;lusterleafs
ITEM_NAME_DESPELLSTONE_D0000_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0000_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0000_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0000_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0001;Sleekstone
ITEM_NAME_DESPELLSTONE_D0001_LC01;sleekstone
ITEM_NAME_DESPELLSTONE_D0001_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0001_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0001_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0001_LC05;sleekstones
ITEM_NAME_DESPELLSTONE_D0001_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0001_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0001_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0001_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0002;Swirlshell
ITEM_NAME_DESPELLSTONE_D0002_LC01;swirlshell
ITEM_NAME_DESPELLSTONE_D0002_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0002_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0002_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0002_LC05;swirlshells
ITEM_NAME_DESPELLSTONE_D0002_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0002_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0002_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0002_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0003;Fluffiflower
ITEM_NAME_DESPELLSTONE_D0003_LC01;fluffiflower
ITEM_NAME_DESPELLSTONE_D0003_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0003_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0003_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0003_LC05;fluffiflowers
ITEM_NAME_DESPELLSTONE_D0003_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0003_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0003_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0003_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0004;Dazzledisk
ITEM_NAME_DESPELLSTONE_D0004_LC01;dazzledisk
ITEM_NAME_DESPELLSTONE_D0004_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0004_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0004_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0004_LC05;dazzledisks
ITEM_NAME_DESPELLSTONE_D0004_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0004_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0004_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0004_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0005;Shrieksteel
ITEM_NAME_DESPELLSTONE_D0005_LC01;shrieksteel
ITEM_NAME_DESPELLSTONE_D0005_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0005_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0005_LC04;some<SPACE>
ITEM_NAME_DESPELLSTONE_D0005_LC05;shrieksteel
ITEM_NAME_DESPELLSTONE_D0005_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0005_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0005_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0005_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0006;Clearcryst
ITEM_NAME_DESPELLSTONE_D0006_LC01;clearcryst
ITEM_NAME_DESPELLSTONE_D0006_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0006_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0006_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0006_LC05;clearcrysts
ITEM_NAME_DESPELLSTONE_D0006_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0006_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0006_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0006_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0007;Flashfragment
ITEM_NAME_DESPELLSTONE_D0007_LC01;flashfragment
ITEM_NAME_DESPELLSTONE_D0007_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0007_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0007_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0007_LC05;flashfragments
ITEM_NAME_DESPELLSTONE_D0007_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0007_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0007_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0007_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0008;Murkmatter
ITEM_NAME_DESPELLSTONE_D0008_LC01;murkmatter
ITEM_NAME_DESPELLSTONE_D0008_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0008_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0008_LC04;some<SPACE>
ITEM_NAME_DESPELLSTONE_D0008_LC05;murkmatter
ITEM_NAME_DESPELLSTONE_D0008_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0008_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0008_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0008_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0009;Scaldstone
ITEM_NAME_DESPELLSTONE_D0009_LC01;scaldstone
ITEM_NAME_DESPELLSTONE_D0009_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0009_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0009_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0009_LC05;scaldstones
ITEM_NAME_DESPELLSTONE_D0009_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0009_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0009_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0009_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0010;Rivenrag
ITEM_NAME_DESPELLSTONE_D0010_LC01;rivenrag
ITEM_NAME_DESPELLSTONE_D0010_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0010_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0010_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0010_LC05;rivenrags
ITEM_NAME_DESPELLSTONE_D0010_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0010_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0010_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0010_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0011;Featherfleece
ITEM_NAME_DESPELLSTONE_D0011_LC01;featherfleece
ITEM_NAME_DESPELLSTONE_D0011_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0011_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0011_LC04;some<SPACE>
ITEM_NAME_DESPELLSTONE_D0011_LC05;featherfleece
ITEM_NAME_DESPELLSTONE_D0011_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0011_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0011_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0011_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0012;Squishsparkly
ITEM_NAME_DESPELLSTONE_D0012_LC01;squishsparkly
ITEM_NAME_DESPELLSTONE_D0012_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0012_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0012_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0012_LC05;squishsparklies
ITEM_NAME_DESPELLSTONE_D0012_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0012_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0012_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0012_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0013;Jaggejaw
ITEM_NAME_DESPELLSTONE_D0013_LC01;jaggejaw
ITEM_NAME_DESPELLSTONE_D0013_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0013_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0013_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0013_LC05;jaggejaws
ITEM_NAME_DESPELLSTONE_D0013_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0013_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0013_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0013_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0014;Wearwheel
ITEM_NAME_DESPELLSTONE_D0014_LC01;wearwheel
ITEM_NAME_DESPELLSTONE_D0014_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0014_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0014_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0014_LC05;wearwheels
ITEM_NAME_DESPELLSTONE_D0014_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0014_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0014_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0014_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0015;Lanternlight
ITEM_NAME_DESPELLSTONE_D0015_LC01;lanternlight
ITEM_NAME_DESPELLSTONE_D0015_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0015_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0015_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0015_LC05;lanternlights
ITEM_NAME_DESPELLSTONE_D0015_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0015_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0015_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0015_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0016;Pudgepelt
ITEM_NAME_DESPELLSTONE_D0016_LC01;pudgepelt
ITEM_NAME_DESPELLSTONE_D0016_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0016_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0016_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0016_LC05;pudgepelts
ITEM_NAME_DESPELLSTONE_D0016_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0016_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0016_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0016_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0017;Beaconbug
ITEM_NAME_DESPELLSTONE_D0017_LC01;beaconbug
ITEM_NAME_DESPELLSTONE_D0017_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0017_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0017_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0017_LC05;beaconbugs
ITEM_NAME_DESPELLSTONE_D0017_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0017_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0017_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0017_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0018;Charmchime
ITEM_NAME_DESPELLSTONE_D0018_LC01;charmchime
ITEM_NAME_DESPELLSTONE_D0018_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0018_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0018_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0018_LC05;charmchimes
ITEM_NAME_DESPELLSTONE_D0018_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0018_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0018_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0018_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0019;Shamsword
ITEM_NAME_DESPELLSTONE_D0019_LC01;shamsword
ITEM_NAME_DESPELLSTONE_D0019_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0019_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0019_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0019_LC05;shamswords
ITEM_NAME_DESPELLSTONE_D0019_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0019_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0019_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0019_LC09;NOT USED
ITEM_NAME_DESPELLSTONE_D0020;Keeperskey
ITEM_NAME_DESPELLSTONE_D0020_LC01;keeperskey
ITEM_NAME_DESPELLSTONE_D0020_LC02;NOT USED
ITEM_NAME_DESPELLSTONE_D0020_LC03;the<SPACE>
ITEM_NAME_DESPELLSTONE_D0020_LC04;a<SPACE>
ITEM_NAME_DESPELLSTONE_D0020_LC05;keeperskeys
ITEM_NAME_DESPELLSTONE_D0020_LC06;NOT USED
ITEM_NAME_DESPELLSTONE_D0020_LC07;NOT USED
ITEM_NAME_DESPELLSTONE_D0020_LC08;NOT USED
ITEM_NAME_DESPELLSTONE_D0020_LC09;NOT USED
ITEM_NAME_GARDENGEM_000;Yurugu Prism
ITEM_NAME_GARDENGEM_000_LC01;yurugu prism
ITEM_NAME_GARDENGEM_000_LC02;NOT USED
ITEM_NAME_GARDENGEM_000_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_000_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_000_LC05;yurugu prisms
ITEM_NAME_GARDENGEM_000_LC06;NOT USED
ITEM_NAME_GARDENGEM_000_LC07;NOT USED
ITEM_NAME_GARDENGEM_000_LC08;NOT USED
ITEM_NAME_GARDENGEM_000_LC09;NOT USED
ITEM_NAME_GARDENGEM_001;Fritt Prism
ITEM_NAME_GARDENGEM_001_LC01;fritt prism
ITEM_NAME_GARDENGEM_001_LC02;NOT USED
ITEM_NAME_GARDENGEM_001_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_001_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_001_LC05;fritt prisms
ITEM_NAME_GARDENGEM_001_LC06;NOT USED
ITEM_NAME_GARDENGEM_001_LC07;NOT USED
ITEM_NAME_GARDENGEM_001_LC08;NOT USED
ITEM_NAME_GARDENGEM_001_LC09;NOT USED
ITEM_NAME_GARDENGEM_002;Weeglee Prism
ITEM_NAME_GARDENGEM_002_LC01;weeglee prism
ITEM_NAME_GARDENGEM_002_LC02;NOT USED
ITEM_NAME_GARDENGEM_002_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_002_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_002_LC05;weeglee prisms
ITEM_NAME_GARDENGEM_002_LC06;NOT USED
ITEM_NAME_GARDENGEM_002_LC07;NOT USED
ITEM_NAME_GARDENGEM_002_LC08;NOT USED
ITEM_NAME_GARDENGEM_002_LC09;NOT USED
ITEM_NAME_GARDENGEM_003;Bablizz Prism
ITEM_NAME_GARDENGEM_003_LC01;bablizz prism
ITEM_NAME_GARDENGEM_003_LC02;NOT USED
ITEM_NAME_GARDENGEM_003_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_003_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_003_LC05;bablizz prisms
ITEM_NAME_GARDENGEM_003_LC06;NOT USED
ITEM_NAME_GARDENGEM_003_LC07;NOT USED
ITEM_NAME_GARDENGEM_003_LC08;NOT USED
ITEM_NAME_GARDENGEM_003_LC09;NOT USED
ITEM_NAME_GARDENGEM_004;Brrblizz Prism
ITEM_NAME_GARDENGEM_004_LC01;brrblizz prism
ITEM_NAME_GARDENGEM_004_LC02;NOT USED
ITEM_NAME_GARDENGEM_004_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_004_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_004_LC05;brrblizz prisms
ITEM_NAME_GARDENGEM_004_LC06;NOT USED
ITEM_NAME_GARDENGEM_004_LC07;NOT USED
ITEM_NAME_GARDENGEM_004_LC08;NOT USED
ITEM_NAME_GARDENGEM_004_LC09;NOT USED
ITEM_NAME_GARDENGEM_005;Zapt Prism
ITEM_NAME_GARDENGEM_005_LC01;zapt prism
ITEM_NAME_GARDENGEM_005_LC02;NOT USED
ITEM_NAME_GARDENGEM_005_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_005_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_005_LC05;zapt prisms
ITEM_NAME_GARDENGEM_005_LC06;NOT USED
ITEM_NAME_GARDENGEM_005_LC07;NOT USED
ITEM_NAME_GARDENGEM_005_LC08;NOT USED
ITEM_NAME_GARDENGEM_005_LC09;NOT USED
ITEM_NAME_GARDENGEM_006;Joult Prism
ITEM_NAME_GARDENGEM_006_LC01;joult prism
ITEM_NAME_GARDENGEM_006_LC02;NOT USED
ITEM_NAME_GARDENGEM_006_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_006_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_006_LC05;joult prisms
ITEM_NAME_GARDENGEM_006_LC06;NOT USED
ITEM_NAME_GARDENGEM_006_LC07;NOT USED
ITEM_NAME_GARDENGEM_006_LC08;NOT USED
ITEM_NAME_GARDENGEM_006_LC09;NOT USED
ITEM_NAME_GARDENGEM_007;Goblin Prism
ITEM_NAME_GARDENGEM_007_LC01;goblin prism
ITEM_NAME_GARDENGEM_007_LC02;NOT USED
ITEM_NAME_GARDENGEM_007_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_007_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_007_LC05;goblin prisms
ITEM_NAME_GARDENGEM_007_LC06;NOT USED
ITEM_NAME_GARDENGEM_007_LC07;NOT USED
ITEM_NAME_GARDENGEM_007_LC08;NOT USED
ITEM_NAME_GARDENGEM_007_LC09;NOT USED
ITEM_NAME_GARDENGEM_008;Red Cap Prism
ITEM_NAME_GARDENGEM_008_LC01;red cap prism
ITEM_NAME_GARDENGEM_008_LC02;NOT USED
ITEM_NAME_GARDENGEM_008_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_008_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_008_LC05;red cap prisms
ITEM_NAME_GARDENGEM_008_LC06;NOT USED
ITEM_NAME_GARDENGEM_008_LC07;NOT USED
ITEM_NAME_GARDENGEM_008_LC08;NOT USED
ITEM_NAME_GARDENGEM_008_LC09;NOT USED
ITEM_NAME_GARDENGEM_009;Chocochick Prism
ITEM_NAME_GARDENGEM_009_LC01;chocochick prism
ITEM_NAME_GARDENGEM_009_LC02;NOT USED
ITEM_NAME_GARDENGEM_009_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_009_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_009_LC05;chocochick prisms
ITEM_NAME_GARDENGEM_009_LC06;NOT USED
